3,4,6,6,3,6,2,3,5,6,6,4,3,3,2,7,4,2,5,5,5,2,10,4,3,8,4,3,7,5
6,3,3,5,9,7,3,7,7,4,7,7,5,8,5,5,7,7,3,5,11,2,8,5,3,7,8,9,6,3
11,12,5,3,3,3,5,3,10,7,5,5,10,4,4,8,7,5,4,5,3,10,9,3,10,8,7,7,4,5
5,9,7,8,9,6,6,2,3,5,6,10,3,3,3,5,7,1,11,3,5,6,11,3,11,4,10,8,10,7
5,4,4,6,9,6,7,6,5,8,5,8,5,5,6,4,4,9,8,5,2,7,3,3,8,9,3,8,4,6
5,13,5,4,11,6,5,5,8,7,13,3,8,2,2,5,5,9,5,7,4,9,6,5,5,1,4,6,7,4
3,6,5,2,3,2,3,4,4,3,6,6,2,7,3,4,9,3,6,2,8,4,3,3,4,7,5,7,7,4
7,8,3,5,6,5,7,5,6,6,7,8,5,5,6,7,5,4,3,4,5,4,3,4,2,5,4,3,4,5
7,10,4,5,3,5,10,5,5,4,8,4,6,8,9,7,9,8,7,7,7,3,17,5,3,6,5,6,5,6
9,6,3,8,6,3,9,6,7,5,4,1,2,8,12,7,6,5,11,9,8,5,6,8,8,5,5,5,6,5
6,6,4,5,9,6,2,4,5,5,5,8,3,8,3,4,11,6,10,7,3,8,14,5,4,12,12,6,8,9
9,3,3,4,3,5,7,5,5,8,5,11,9,6,2,3,13,6,6,4,5,1,9,3,11,4,6,9,8,2
4,7,4,7,6,9,5,7,5,7,2,7,6,6,6,5,8,8,6,9,5,9,4,4,5,8,1,5,9,7
7,3,4,7,6,4,6,4,5,4,4,6,8,10,1,4,8,4,8,7,8,7,10,6,4,2,4,5,5,2
5,2,4,8,6,6,6,2,4,3,6,11,4,3,2,4,5,5,5,3,2,5,8,2,2,9,4,4,3,10
4,1,8,3,5,6,6,8,1,8,6,3,7,6,4,3,6,6,5,7,8,6,4,7,2,5,3,8,7,7
3,7,3,0,4,8,2,5,7,3,6,8,7,3,6,6,4,8,6,5,5,3,2,6,8,9,3,4,4,6
7,3,6,5,7,3,4,4,11,3,5,3,9,5,6,8,10,4,11,2,9,7,5,6,5,7,4,10,6,2
6,3,4,2,2,4,2,4,4,5,5,2,6,5,4,6,10,3,10,7,9,4,8,7,6,5,3,4,3,9
13,11,17,14,14,17,17,21,10,14,27,10,16,14,8,18,11,20,9,11,14,19,20,17,12,10,13,19,18,11
15,13,11,10,13,17,18,15,20,17,7,12,9,15,11,16,20,15,11,12,12,8,19,15,14,14,13,18,18,17
24,18,14,15,17,11,15,15,23,13,21,11,21,17,16,19,17,12,8,10,22,14,12,13,8,19,10,11,17,12
13,15,16,11,15,12,16,20,19,17,22,14,17,21,14,11,21,22,13,14,23,16,20,23,16,21,14,18,16,20
23,21,20,24,25,28,28,31,28,29,33,26,29,24,19,27,24,37,28,17,23,25,30,28,22,26,23,27,18,21
13,15,12,9,14,15,15,20,15,15,11,13,16,12,12,14,17,15,15,21,18,9,20,11,18,18,19,13,16,14
20,27,22,25,36,23,26,22,19,22,32,29,21,20,32,26,41,33,26,30,24,33,36,28,23,17,23,31,22,23
20,12,11,11,10,17,17,10,10,22,13,15,19,16,11,16,17,19,16,16,20,20,18,22,11,13,11,16,17,14
21,32,31,27,38,28,29,27,31,23,32,32,28,22,28,25,22,28,30,27,31,23,41,28,33,29,30,20,17,33
33,30,34,27,31,29,29,39,42,23,29,27,42,33,25,24,36,37,28,33,30,26,34,26,34,32,21,32,33,29
10,14,11,14,9,13,29,16,17,15,16,12,17,12,8,10,18,28,11,14,16,18,16,9,12,11,14,17,19,14
33,22,40,17,28,24,34,35,37,22,37,30,26,30,25,28,35,35,33,38,16,32,40,35,24,29,20,26,34,35
20,16,20,16,19,15,17,16,10,15,24,13,12,9,15,10,22,15,15,11,20,15,14,17,14,12,10,10,13,14
12,9,14,16,14,10,12,19,14,16,19,14,10,13,11,13,11,18,14,13,17,18,17,10,9,13,16,12,9,14
30,23,20,41,36,15,22,25,41,19,19,31,28,26,23,29,31,33,23,25,25,14,36,29,29,30,24,20,33,26
10,10,13,21,17,10,13,14,10,14,9,8,19,13,11,12,18,16,11,17,17,15,17,10,9,13,13,12,13,12
23,11,13,10,12,17,9,17,20,14,18,21,9,14,10,12,15,23,12,17,13,22,25,13,21,18,16,19,15,11
25,25,18,25,32,27,22,25,25,32,20,25,21,33,23,21,30,26,28,34,22,17,22,20,29,26,16,19,22,20
14,7,18,16,15,21,12,12,25,12,15,16,31,12,12,14,22,14,8,7,14,8,14,15,7,17,8,18,18,19
19,26,22,23,27,28,19,23,32,24,29,23,20,24,22,26,23,20,22,21,23,20,22,25,19,26,18,27,24,22
27,22,24,17,26,21,34,27,20,21,28,26,20,27,22,17,31,25,21,25,23,18,23,25,20,23,23,26,25,21
16,12,16,12,14,13,12,19,27,20,13,6,21,14,14,14,17,13,24,11,15,13,26,11,14,9,17,18,13,13
13,14,8,12,15,21,19,17,23,14,12,12,14,15,14,8,16,14,13,7,11,13,21,10,21,16,6,17,19,19
9,7,10,12,8,14,10,16,12,8,17,15,16,12,9,6,20,11,9,19,10,5,13,17,13,11,11,16,14,10
12,14,10,9,11,7,14,12,12,8,14,8,15,11,11,13,14,13,9,11,15,9,17,10,12,20,12,11,15,13
7,13,10,16,9,14,21,16,16,19,18,10,16,16,16,15,11,15,15,12,17,11,24,11,18,18,8,8,15,17
13,9,13,12,14,9,11,11,11,11,10,12,15,16,16,11,10,21,7,21,11,10,14,11,10,11,6,12,11,14
15,9,24,16,15,9,19,21,14,15,23,19,15,18,27,18,18,14,16,9,15,8,25,16,12,17,14,20,23,22
15,12,14,20,15,8,11,19,11,15,7,15,12,9,23,13,21,13,12,12,10,12,17,11,12,12,13,8,13,10
31,18,23,18,17,21,12,24,21,21,17,16,23,14,13,26,20,26,24,26,13,12,26,32,10,19,22,19,24,23
19,11,22,13,20,17,12,26,24,16,22,10,14,18,11,15,20,28,21,19,19,19,18,12,16,17,20,13,21,10
17,20,21,18,17,20,28,24,24,20,21,17,15,17,17,13,27,28,25,10,20,22,14,15,12,20,17,26,20,20
19,21,33,18,21,19,25,26,22,30,22,21,26,26,17,22,17,27,33,27,31,20,23,23,23,24,14,26,29,20
26,27,20,32,28,21,35,27,28,33,22,33,32,30,27,21,35,29,38,22,34,16,40,27,18,16,20,22,27,16
16,13,13,11,14,13,13,14,10,10,10,8,20,14,10,14,18,15,19,15,13,16,9,13,14,14,15,11,17,11
28,23,24,24,25,28,21,22,31,18,33,25,24,20,29,33,28,31,20,21,27,23,36,15,32,22,29,24,30,21
13,12,18,19,17,20,18,20,15,8,17,11,16,17,18,17,22,9,21,19,22,15,18,20,13,14,14,12,19,19
48,24,34,29,33,24,32,37,39,33,34,30,21,33,27,31,28,44,35,33,31,29,40,30,24,36,33,34,31,31
26,28,32,28,25,23,24,27,30,28,27,21,28,28,27,32,30,24,24,29,24,22,36,29,25,28,17,21,25,30
10,17,14,13,16,12,15,12,12,11,10,12,13,14,12,18,16,10,18,12,11,20,14,15,12,15,17,18,15,19
19,11,16,16,9,13,8,15,10,10,16,17,13,11,12,10,18,17,15,23,14,7,14,12,14,10,13,13,21,15
17,13,13,11,16,12,14,12,15,14,8,12,11,12,11,7,23,12,12,22,16,12,16,8,14,23,10,15,14,13
24,23,26,27,23,31,25,21,27,30,25,28,26,25,17,16,19,24,24,24,25,23,36,20,20,12,36,33,26,27
21,29,23,21,27,26,31,21,24,26,26,29,30,25,19,24,25,20,18,30,30,16,15,34,27,23,20,27,29,22
17,8,12,16,18,4,14,10,17,12,10,12,18,15,9,15,8,12,15,14,13,13,13,11,21,14,8,7,14,14
28,25,21,21,15,20,30,14,28,25,33,20,17,24,18,23,29,23,33,21,22,18,34,28,21,28,21,22,28,26
23,22,24,22,26,19,15,32,27,27,26,33,16,25,23,19,29,24,28,24,24,11,23,31,21,26,16,24,21,19
31,21,16,27,18,11,24,20,24,22,28,23,30,25,27,25,33,27,20,25,26,23,29,20,18,16,23,19,15,19
13,13,14,9,10,8,9,13,20,10,15,8,20,12,9,14,17,16,15,17,7,12,11,11,13,14,5,10,16,13
22,30,31,24,21,19,20,18,27,26,24,28,25,18,17,17,31,22,22,29,24,25,34,15,31,32,22,22,27,19
24,24,30,18,21,28,23,17,32,13,17,17,18,24,16,25,24,25,26,25,16,18,36,17,20,26,24,26,27,23
7,11,11,11,9,13,14,7,20,14,13,19,11,13,11,8,18,13,14,10,12,13,16,16,16,14,12,15,14,8
19,12,23,16,15,10,16,13,15,13,16,12,15,14,9,14,21,13,8,8,15,11,21,14,12,15,13,14,14,10
10,11,18,10,13,14,7,12,10,12,10,11,11,10,11,11,13,13,7,9,9,10,9,9,6,19,9,15,12,15
15,20,15,25,5,18,12,17,11,19,10,14,19,11,14,9,20,19,17,17,21,11,15,14,12,14,19,20,15,24
19,32,21,24,22,16,21,26,31,15,20,23,24,25,26,25,41,22,26,25,27,25,32,21,20,25,17,37,33,28
26,30,20,17,21,19,28,21,29,25,27,23,22,27,28,23,35,26,30,27,27,26,25,27,17,32,18,10,25,23
22,15,16,16,14,13,16,19,15,10,18,16,14,10,22,12,13,19,10,14,17,20,17,15,13,14,13,16,19,16
31,18,26,24,27,26,29,31,32,37,27,27,22,26,27,30,40,30,22,29,26,29,33,28,43,21,32,32,29,34
26,15,18,19,26,13,24,10,21,22,20,15,28,23,17,14,21,16,23,23,17,18,30,26,10,23,21,24,27,16
13,6,16,14,23,9,10,13,20,16,6,10,24,16,7,12,12,15,13,9,21,12,16,15,7,14,13,13,12,22
27,20,34,34,44,20,29,31,24,17,29,31,29,33,21,22,26,37,26,31,35,37,35,28,26,17,34,25,37,19
14,10,7,17,12,9,16,11,10,12,15,15,17,16,7,14,12,15,9,10,17,7,12,11,11,13,8,3,15,10
24,18,18,22,26,16,28,18,19,27,38,27,28,28,18,20,24,29,20,20,33,22,26,22,22,34,21,22,22,22
13,17,22,16,13,11,16,10,25,8,26,19,14,13,18,17,15,19,10,14,18,13,18,12,15,18,13,11,19,22
13,12,12,8,7,8,12,11,14,10,8,11,11,7,4,18,20,18,6,12,4,10,10,13,12,16,10,14,12,16
30,26,29,31,28,21,30,35,25,32,29,28,33,31,28,28,33,37,32,26,41,31,25,26,33,28,37,24,28,26
25,25,21,20,22,25,13,22,28,22,21,17,15,27,15,19,25,26,22,18,22,24,21,19,21,19,29,22,15,21
30,22,18,31,20,17,23,17,28,14,21,24,33,26,11,20,20,31,19,26,26,17,31,22,23,14,24,27,27,21
25,14,30,19,24,11,24,19,29,19,23,19,31,23,26,21,16,23,31,31,23,21,23,22,20,27,30,21,20,19
21,21,16,26,32,22,24,27,28,23,20,18,28,27,24,19,26,26,25,27,17,15,37,15,21,14,28,20,17,30
28,22,24,26,15,21,24,29,32,14,24,28,19,30,20,20,21,38,22,30,25,24,28,26,19,29,29,25,40,27
23,25,26,28,38,25,29,25,22,32,31,32,26,22,28,28,21,46,27,26,27,26,25,30,14,21,25,30,24,23
21,29,32,31,27,30,33,25,27,24,35,28,30,20,32,29,26,27,22,36,31,19,30,17,29,28,23,29,28,22
15,9,11,12,16,11,12,11,14,15,15,12,7,14,11,18,14,14,11,12,17,12,23,13,14,13,15,16,18,14
20,12,16,16,7,10,19,7,6,8,13,11,7,9,9,11,15,9,15,19,9,10,14,7,7,13,11,14,12,10
21,16,23,19,24,14,31,18,14,19,18,17,20,24,18,20,21,32,16,19,34,19,15,19,29,20,31,22,20,26
32,30,30,23,30,30,29,31,24,36,29,23,31,24,23,28,35,30,27,23,25,22,34,22,34,33,35,23,17,24
9,7,16,16,9,7,8,15,13,6,11,19,10,9,10,15,20,17,11,10,11,9,12,6,7,13,9,18,18,12
17,15,7,17,18,13,15,16,16,19,16,8,19,20,12,10,18,20,8,23,17,11,12,12,22,13,9,17,22,19
9,15,11,17,13,6,18,21,15,16,20,11,14,12,12,16,16,23,12,13,15,15,12,14,9,17,8,19,13,17
15,24,20,19,19,16,26,24,22,24,16,24,26,18,21,14,23,31,19,24,20,19,25,24,18,19,22,28,27,19
28,19,30,25,22,26,25,27,32,16,26,29,27,19,33,28,27,28,31,19,22,22,38,20,30,24,33,31,30,23
20,19,8,15,13,13,20,17,8,14,17,18,11,11,15,13,12,11,14,18,10,11,16,14,17,13,22,14,13,16
11,12,13,13,15,17,11,14,13,10,9,14,17,9,10,11,13,8,12,12,10,9,15,6,10,15,15,5,16,13
14,13,14,8,13,10,13,13,16,10,7,10,13,13,15,13,11,14,14,6,13,16,18,14,13,11,19,17,17,5
7,7,14,18,10,8,12,13,6,8,15,13,13,7,13,9,12,9,12,16,14,10,13,7,11,10,14,19,9,14
22,20,32,23,21,15,22,25,36,19,31,23,25,17,26,16,22,35,20,25,26,24,19,18,22,23,19,26,27,26
21,17,17,13,20,16,24,21,20,13,20,22,21,19,13,12,17,18,22,19,24,17,32,20,17,20,21,21,28,20
18,13,13,9,10,10,10,22,15,12,11,8,19,7,5,10,13,17,8,10,11,13,13,5,11,10,6,13,14,10
28,26,29,32,35,28,25,25,29,28,30,32,23,30,26,27,35,39,29,30,33,35,40,34,24,22,19,20,30,25
16,27,36,23,31,18,26,27,28,18,32,13,31,18,20,16,21,22,19,24,19,26,19,20,23,29,15,21,22,28
22,10,14,12,17,18,16,11,17,5,11,18,9,23,17,21,15,20,15,17,13,19,18,20,18,10,13,16,17,10
21,22,25,36,35,30,29,26,38,29,28,23,24,31,36,30,33,24,23,36,19,16,32,32,17,26,21,28,33,32
11,17,13,11,12,20,14,9,12,5,4,11,10,12,7,7,24,18,18,17,12,9,13,9,9,11,8,19,15,15
25,27,29,22,17,15,27,26,23,29,31,24,23,18,29,13,35,33,18,31,26,15,30,18,23,14,22,27,30,28
12,14,13,11,11,15,10,12,10,8,11,8,10,12,11,12,11,10,17,10,22,9,16,13,7,13,10,17,9,10
14,13,16,14,11,8,14,7,16,20,16,7,14,14,12,14,17,8,7,13,16,13,11,12,14,11,17,10,19,12
24,25,23,29,21,28,31,29,24,19,27,20,20,16,23,18,30,30,17,24,27,25,31,23,31,17,28,23,26,18
13,11,11,17,15,18,10,6,7,15,13,21,14,12,17,15,14,14,10,10,16,10,15,8,16,15,11,13,11,7
25,26,26,22,28,22,35,25,38,28,29,24,22,32,19,30,25,35,29,24,24,17,31,24,26,28,24,29,42,19
6,16,15,23,17,18,21,26,15,16,24,14,21,16,19,13,30,25,18,23,16,18,19,17,20,18,16,9,19,13
23,28,18,24,20,29,37,24,30,31,26,28,35,31,26,26,33,36,25,24,17,16,33,23,13,29,34,27,24,31
26,13,17,23,21,25,28,24,21,17,19,25,21,25,18,22,38,17,15,21,22,20,23,23,20,20,19,24,34,18
21,17,21,15,9,12,13,19,13,11,14,14,15,22,11,19,18,10,18,14,12,10,21,10,15,11,15,15,11,12
17,15,17,14,14,16,16,14,23,18,9,23,9,15,11,17,15,13,16,12,7,11,13,11,18,14,17,13,13,8
8,9,13,10,10,9,19,12,15,13,14,12,16,8,12,15,15,11,15,12,10,16,29,8,19,10,8,18,14,9
16,11,11,8,16,14,11,12,9,15,13,8,16,10,4,13,14,17,15,17,15,10,16,12,8,19,9,12,9,8
25,31,24,16,22,20,23,29,28,29,26,21,28,24,23,25,23,23,13,28,26,22,25,21,29,12,28,31,24,27
35,42,44,36,39,38,40,40,39,19,38,36,45,35,28,31,40,35,35,34,37,30,48,31,31,32,32,35,42,30
28,23,35,36,36,28,32,36,49,38,34,39,43,34,45,38,45,31,37,37,47,36,36,30,41,39,35,41,36,36
20,22,23,13,20,14,20,15,20,12,18,13,20,13,22,8,19,22,17,18,14,12,17,12,7,19,11,17,14,12
28,19,20,19,29,20,24,28,18,29,22,22,17,30,25,23,30,28,20,21,27,20,24,22,20,24,17,26,26,27
15,10,11,16,11,12,14,15,21,18,17,12,16,18,20,14,18,20,15,11,12,13,9,20,8,11,11,15,20,7
33,25,21,26,30,23,30,38,32,34,22,36,32,26,22,31,26,29,33,35,29,22,26,26,28,27,24,27,35,22
11,13,14,21,12,5,12,9,13,10,16,12,18,14,8,15,9,17,10,9,13,9,16,10,13,14,15,21,13,11
25,29,20,23,29,24,34,40,29,22,31,23,27,22,16,24,35,27,31,19,33,25,31,15,21,26,27,22,36,22
28,25,25,33,25,23,34,24,25,30,34,31,33,17,24,33,23,30,29,34,30,24,29,26,23,34,25,31,27,24
18,15,23,12,20,16,21,18,18,13,14,17,14,22,18,23,21,16,12,20,14,14,15,6,16,15,13,17,21,15
11,10,8,16,20,10,19,19,18,18,14,13,13,15,13,13,15,15,13,7,7,13,18,11,14,10,12,15,13,11
28,25,27,22,35,18,28,30,33,25,30,21,25,29,34,20,29,26,29,21,30,23,28,27,25,25,29,31,27,30
23,22,29,21,21,18,27,33,22,18,15,23,24,20,29,16,30,20,18,28,23,18,24,19,23,28,16,24,21,23
15,13,11,10,18,11,14,9,18,16,16,11,14,13,15,14,18,19,16,14,6,13,14,22,12,19,16,16,16,11
8,4,19,14,20,20,14,14,14,13,21,14,13,11,8,17,15,13,15,20,12,10,18,12,19,16,10,13,13,11
24,23,21,28,19,21,23,20,25,21,25,21,29,26,27,36,23,28,25,28,20,20,32,27,15,25,16,29,30,24
14,7,14,10,10,14,18,12,14,16,13,9,18,11,17,15,15,12,22,13,14,9,13,12,19,11,9,17,10,16
22,20,30,21,21,34,29,27,36,18,26,21,33,26,20,16,22,27,21,19,17,14,34,33,25,21,25,28,28,39
17,12,8,9,5,12,7,11,13,19,8,8,17,15,13,13,18,13,8,17,14,16,9,12,6,11,12,10,10,15
14,16,13,20,14,17,12,19,16,20,17,21,21,17,19,14,20,24,9,22,22,12,16,9,14,17,18,9,24,21
7,13,6,15,13,14,8,14,10,11,18,8,12,15,19,17,19,16,14,11,13,7,16,8,9,7,13,9,5,11
29,20,25,18,36,20,28,32,21,25,29,25,29,25,31,28,31,34,33,25,37,29,33,19,19,25,15,29,26,22
16,9,14,15,18,10,16,21,11,16,9,16,10,13,9,7,23,11,15,12,11,11,11,17,12,13,28,14,5,14
11,17,14,18,15,8,13,10,12,16,16,15,7,11,12,15,7,23,16,11,16,12,18,15,13,18,5,15,12,13
27,26,28,21,31,16,26,20,21,16,23,26,20,19,16,16,23,26,19,24,25,19,29,20,21,26,18,26,32,21
